stop_id,stop_name,stop_lat,stop_lon
X715acc,MANHAY Carrefour,50.292378,5.675215
X715ada,MANHAY Route de Vaux-Chavanne,50.292548,5.675898
X715adb,MANHAY Route de Vaux-Chavanne,50.292527,5.67613
X715aea,MANHAY DǸp  t TEC,50.293743,5.674437
X715afa,MANHAY Scierie,50.295682,5.672549
X715afb,MANHAY Scierie,50.295788,5.672647
X715aga,MANHAY En Pierreux,50.299455,5.670498
X715agb,MANHAY En Pierreux,50.29964,5.670375
X715aia,VAUX-CHAVANNE Haut Vǽ,50.300892,5.698186
X715aib,VAUX-CHAVANNE Haut Vǽ,50.301003,5.698141
X715aja,VAUX-CHAVANNE Carrefour,50.303474,5.702165
X715ajb,VAUX-CHAVANNE Carrefour,50.303545,5.702465
X715aka,VAUX-CHAVANNE Route de Lierneux,50.303377,5.704558
X715akb,VAUX-CHAVANNE Route de Lierneux,50.303294,5.70456
X715ala,MANHAY AthǸnǸe,50.293358,5.678991
X715alb,MANHAY AthǸnǸe,50.293506,5.678646
X715apa,MANHAY Spar,50.291962,5.671811
X715apb,MANHAY Spar,50.291918,5.672145
X715aqa,MANHAY Chemin de Giveur,50.285871,5.693978
X715aqb,MANHAY Chemin de Giveur,50.285736,5.694199
X716aaa,ODEIGNE Centre,50.257018,5.680453
X716aab,ODEIGNE Centre,50.257082,5.680374
X716aba,ODEIGNE Rue de la Jonction,50.255522,5.681202
X716abb,ODEIGNE Rue de la Jonction,50.25547,5.681103
X716aea,ODEIGNE Sur le Falhi,50.260012,5.687296
X716aeb,ODEIGNE Sur le Falhi,50.259942,5.687362
X716afa,ODEIGNE Route de Chabrehez,50.252962,5.681072
X716afb,ODEIGNE Route de Chabrehez,50.253039,5.681014
X717aaa,PETITES-TAILLES Route de Bihain,50.233473,5.765884
X717aab,PETITES-TAILLES Route de Bihain,50.233607,5.766288
X717aba,PETITES-TAILLES Centre,50.235477,5.770889
X717abb,PETITES-TAILLES Centre,50.235547,5.770822
X717aca,BIHAIN Eglise,50.237853,5.804322
X717acb,BIHAIN Eglise,50.237579,5.803684
X717ada,BIHAIN Centre,50.239525,5.807866
X717adb,BIHAIN Centre,50.239577,5.807719
X717aea,FRAITURE N89,50.249105,5.752477
X717aeb,FRAITURE N89,50.248997,5.752473
X717aga,FRAITURE Baraque,50.249218,5.739416
X717agb,FRAITURE Baraque,50.24911,5.73941
X717agc,FRAITURE Baraque,50.250179,5.736682
X717agd,FRAITURE Baraque,50.250083,5.736596
X717age,FRAITURE Baraque,50.248689,5.739148
X717agf,FRAITURE Baraque,50.248619,5.739018
X717aha,BIHAIN Rue des Mini  res,50.243301,5.812674
X717ahb,BIHAIN Rue des Mini  res,50.243271,5.812502
X717aia,FRAITURE (Vielsalm) Eglise,50.258352,5.752496
X717aja,FRAITURE Saint-Hilaire,50.256338,5.75124
X718aaa,TAILLES Pisserotte,50.218261,5.773533
X718aab,TAILLES Pisserotte,50.219245,5.773318
X718aba,TAILLES CoullǸe,50.222477,5.755061
X718abb,TAILLES CoullǸe,50.222556,5.755091
X718aca,TAILLES Route de Colas 9,50.221377,5.747852
X718ada,COLAS Centre,50.217896,5.737679
X718aea,CENSES Route de Colas 7,50.22447,5.737601
X718afa,TAILLES Route de Chabrehez,50.224623,5.747231
X718afb,TAILLES Route de Chabrehez,50.224644,5.747101
X718aga,TAILLES Eglise,50.227404,5.743862
X718agb,TAILLES Eglise,50.227331,5.743805
X718aha,TAILLES Chapelle,50.226099,5.737518
X718ahb,TAILLES Chapelle,50.226026,5.737573
X718aja,CHABREHEZ Centre,50.226412,5.721326
X718ajb,CHABREHEZ Centre,50.226142,5.720543
X719aaa,DINEZ N30,50.173141,5.781522
X719aab,DINEZ N30,50.172896,5.781365
X719abb,WILOGNE Centre,50.168824,5.764595
X719aca,DINEZ Eglise,50.168481,5.768397
X719ada,WILOGNE Haut,50.17135,5.768185
X719aea,DINEZ Centre,50.171931,5.774154
X719aeb,DINEZ Centre,50.171853,5.774193
X719afa,DINEZ La Maisale,50.173404,5.7787
X719afb,DINEZ La Maisale,50.173468,5.778618
X720aaa,MONT Chemin de Fontenaille,50.158122,5.782446
X720aab,MONT Chemin de Fontenaille,50.158071,5.782627
X720aba,MONT (HOUFFALIZE) Eglise,50.154435,5.769071
X720abb,MONT (HOUFFALIZE) Eglise,50.154509,5.769017
X720ada,MONT Maison Raveaux,50.150643,5.771135
X720adb,MONT Maison Raveaux,50.151245,5.771369
X720aea,MONT Route de Wibrin,50.149689,5.767429
X720aeb,MONT Route de Wibrin,50.149729,5.767249
X721aaa,HOUFFALIZE La Charmille,50.115508,5.790986
X721aab,HOUFFALIZE La Charmille,50.115294,5.790741
X721aba,HOUFFALIZE Chemin de Tavigny,50.122981,5.80051
X721abb,HOUFFALIZE Chemin de Tavigny,50.123297,5.800707
X721aca,HOUFFALIZE Ol Fosse d'Outh,50.129724,5.796836
X721aea,HOUFFALIZE Rue du Stoqueux,50.127881,5.783276
X721afa,HOUFFALIZE LycǸe Reine Fabiola,50.127617,5.786215
X721afb,HOUFFALIZE LycǸe Reine Fabiola,50.127536,5.786274
X721aga,HOUFFALIZE Place Albert 1er,50.129454,5.790801
X721agb,HOUFFALIZE Place Albert 1er,50.129519,5.790587
X721agc,HOUFFALIZE Place Albert 1er,50.129395,5.790611
X721aha,HOUFFALIZE DǸp  t TEC,50.129806,5.792551
X721ahb,HOUFFALIZE DǸp  t TEC,50.129798,5.792408
X721aia,HOUFFALIZE Rue de Bastogne,50.127404,5.79385
X721aib,HOUFFALIZE Rue de Bastogne,50.127789,5.793379
X721aja,HOUFFALIZE Pont,50.132224,5.791086
X721ajb,HOUFFALIZE Pont,50.132261,5.791199
X721aka,HOUFFALIZE Spar,50.133403,5.790514
X721akb,HOUFFALIZE Spar,50.133618,5.790608
X721ala,HOUFFALIZE Barri  re N30,50.135246,5.785699
X721alb,HOUFFALIZE Barri  re N30,50.1355,5.785806
X721ama,HOUFFALIZE Cimeti  re,50.137287,5.788095
X721amb,HOUFFALIZE Cimeti  re,50.137668,5.788803
X721ana,TAVERNEUX Grand Route,50.142582,5.788893
X721anb,TAVERNEUX Grand Route,50.142499,5.788732
X721aoa,TAVERNEUX Eglise,50.145135,5.795515
X721aob,TAVERNEUX Eglise,50.145248,5.79546
X721apa,TAVERNEUX Ecole,50.147509,5.795726
X721apb,TAVERNEUX Ecole,50.147704,5.79569
X721aqa,TAVERNEUX Route de Gouvy,50.150939,5.789962
X721aqb,TAVERNEUX Route de Gouvy,50.15086,5.79
X721ara,HOUFFALIZE Aux Cheras,50.150165,5.78481
X721arb,HOUFFALIZE Aux Cheras,50.149986,5.784679
X721asa,FONTENAILLE Eglise,50.158303,5.788724
X721asb,FONTENAILLE Eglise,50.15829,5.788586
X721ata,TAVERNEUX Route d'Houffalize,50.142686,5.789505
X721atb,TAVERNEUX Route d'Houffalize,50.142599,5.789767
X723aaa,VAUX Carrefour,50.076829,5.754631
X723aba,N30 Route d'Houffalize,50.074085,5.767313
X723abb,N30 Route d'Houffalize,50.0742,5.767203
X723aca,VAUX Chemin de Rachamps,50.078611,5.769901
X723acb,VAUX Chemin de Rachamps,50.078834,5.770229
X723ada,RACHAMPS Carrefour,50.083507,5.786022
X723adb,RACHAMPS Carrefour,50.083587,5.786005
X723aea,HARDIGNY Centre,50.083231,5.799174
X723aeb,HARDIGNY Centre,50.083765,5.798974
X723afa,RACHAMPS Route de Wicourt,50.085163,5.783265
X723afb,RACHAMPS Route de Wicourt,50.085091,5.783366
X723aga,WICOURT Grand Route,50.090452,5.777477
X723agb,WICOURT Grand Route,50.090659,5.777426
X723aha,WICOURT Chapelle,50.094426,5.775928
X723ahb,WICOURT Chapelle,50.094504,5.775871
X723aia,WICOURT Fond de Wicourt 137b,50.097334,5.779383
X723aib,WICOURT Fond de Wicourt 137b,50.097382,5.779278
X723aja,WICOURT Fond de Wicourt,50.100327,5.783603
X723ajb,WICOURT Fond de Wicourt,50.100543,5.783557
X723aka,WICOURT Chemin de Neufmoulin,50.104879,5.78643
X723akb,WICOURT Chemin de Neufmoulin,50.104718,5.786149
X723ala,RACHAMPS Route de Noville,50.08259,5.780446
X723alb,RACHAMPS Route de Noville,50.082595,5.780882
X723ama,Source des Maines,50.110305,5.776271
X723amb,Source des Maines,50.110462,5.7766
X723ana,VAUX Terrain de Football,50.073217,5.759482
X723anb,VAUX Terrain de Football,50.073092,5.759172
X724aaa,FOY Carrefour,50.044313,5.748774
X724aab,FOY Carrefour,50.044247,5.748553
X724aba,FOY Cimeti  re,50.048232,5.743486
X724abb,FOY Cimeti  re,50.048297,5.743566
X724aca,RECOGNE Eglise (Bastogne),50.052772,5.737411
X724acb,RECOGNE Eglise (Bastogne),50.052765,5.73757
X724ada,COBRU Route de Recogne 92,50.057926,5.745893
X724adb,COBRU Route de Recogne 92,50.057912,5.746127
X724aea,COBRU Route de Recogne 71,50.059062,5.749478
X724aeb,COBRU Route de Recogne 71,50.059251,5.749633
X724afa,COBRU Centre,50.061529,5.752228
X724afb,COBRU Centre,50.061503,5.752045
X724aga,NOVILLE Chemin de Cobru,50.064914,5.758585
X724agb,NOVILLE Chemin de Cobru,50.064852,5.75926
X724aha,NOVILLE (BASTOGNE) Eglise,50.062365,5.760026
X724ahb,NOVILLE (BASTOGNE) Eglise,50.062914,5.760186
X724aia,FOY Grand Route,50.054592,5.755203
X724aib,FOY Grand Route,50.054576,5.755012
X725aaa,ISLE-LE-PRE Bachmes,49.980176,5.68219
X725aab,ISLE-LE-PRE Bachmes,49.98026,5.682085
X725aba,ISLE-LE-PRE Grand Route,49.987242,5.693812
X725abb,ISLE-LE-PRE Grand Route,49.987042,5.693243
X725aca,BASTOGNE Station,49.991891,5.701427
X725acb,BASTOGNE Station,49.992151,5.701606
X725ada,BASTOGNE Route de Neufchǽteau,49.995682,5.707416
X725adb,BASTOGNE Route de Neufchǽteau,49.995641,5.707534
X725aea,BASTOGNE PǸpini  re - Quai 1,50.006239,5.720004
X725aeb,BASTOGNE PǸpini  re - Quai 2,50.006177,5.719758
X725aec,BASTOGNE PǸpini  re - Quai 3,50.006121,5.719538
X725aed,BASTOGNE PǸpini  re - Quai 4,50.006062,5.719334
X725aee,BASTOGNE PǸpini  re - Quai 5,50.005998,5.719125
X725aef,BASTOGNE PǸpini  re - Quai 6,50.005932,5.718933
X725afc,BASTOGNE Gare du Sud - Quai 1,50.000196,5.710425
X725afd,BASTOGNE Gare du Sud - Quai 2,49.999896,5.709904
X725afe,BASTOGNE Gare du Sud - Quai 3,49.999997,5.710082
X725aff,BASTOGNE Gare du Sud - Quai 4,50.000063,5.710196
X725afg,BASTOGNE Gare du Sud - Quai 5,49.999987,5.710511
X725afh,BASTOGNE Gare du Sud - Quai 6,49.999896,5.710376
X725aga,BASTOGNE Zoning Industriel,49.988033,5.703483
X725agb,BASTOGNE Zoning Industriel,49.987884,5.703644
X725aha,BASTOGNE Route de Marche,50.002297,5.698596
X725ahb,BASTOGNE Route de Marche,50.002169,5.697743
X725aia,BASTOGNE Route d'Arlon,49.985992,5.721213
X725aib,BASTOGNE Route d'Arlon,49.985436,5.720834
X725aja,BASTOGNE Rue du Bois d'Hazy,49.995563,5.718502
X725ajb,BASTOGNE Rue du Bois d'Hazy,49.995316,5.718865
X725aka,BASTOGNE Route de Marvie,49.99408,5.72895
X725ala,BASTOGNE Home Market,49.99535,5.724665
X725ama,BASTOGNE American LǸgion 38,50.000479,5.727191
X725ana,BASTOGNE American LǸgion 34,50.002369,5.724301
X725aoa,BASTOGNE H  tel de Ville,50.002328,5.717408
X725aob,BASTOGNE H  tel de Ville,50.002406,5.717662
X725apa,BASTOGNE Porte de Tr  ves,50.004397,5.722629
X725apb,BASTOGNE Porte de Tr  ves,50.00467,5.722451
X725aqa,BASTOGNE Route de Mont 71,50.004574,5.729403
X725aqb,BASTOGNE Route de Mont 71,50.004486,5.728737
X725ara,BASTOGNE Route de Mont 105,50.004108,5.733355
X725arb,BASTOGNE Route de Mont 105,50.004171,5.733602
X725asa,BASTOGNE Route de Mont 130,50.003896,5.739474
X725asb,BASTOGNE Route de Mont 130,50.003866,5.738891
X725ata,MONT Lavoir,50.001793,5.744882
X725atb,MONT Lavoir,50.001742,5.744771
X725aua,BASTOGNE Rue du Petit Moulin,50.007719,5.736044
X725aub,BASTOGNE Rue du Petit Moulin,50.008202,5.734827
X725ava,BASTOGNE Route du Mardasson,50.008774,5.731753
X725avb,BASTOGNE Route du Mardasson,50.008835,5.731977
X725awa,BASTOGNE Thier de Luzery,50.008822,5.723494
X725axa,BASTOGNE Cabine Electrique,50.010205,5.725451
X725aya,BASTOGNE Rue de l'IndǸpendance,50.012703,5.725173
X725aza,BASTOGNE Clinique,50.012204,5.723276
X725azb,BASTOGNE Clinique,50.013147,5.723853
X725bab,BASTOGNE EPE,50.013825,5.724022
X725bba,LUZERY Carrefour,50.017007,5.726309
X725bbb,LUZERY Carrefour,50.016792,5.725972
X725bca,SAVY Chemin d'Hemroulle,50.012096,5.711825
X725bcb,SAVY Chemin d'Hemroulle,50.012423,5.71126
X725bda,SAVY Centre,50.019757,5.706696
X725bdb,SAVY Centre,50.020591,5.706391
X725bea,BASTOGNE Centre Sportif,50.006011,5.723369
X725beb,BASTOGNE Centre Sportif,50.006484,5.724676
X725bfa,LUZERY Garage Zune,50.028917,5.736593
X725bfb,LUZERY Garage Zune,50.031134,5.738774
X725bga,BASTOGNE Avenue de la Gare,49.9985,5.712086
X725bgb,BASTOGNE Avenue de la Gare,49.998644,5.712507
X725bia,BASTOGNE Route de Wiltz,49.992516,5.738851
X725bja,BASTOGNE Mardasson,50.010658,5.74013
X725bka,BASTOGNE Zoning 1,49.990759,5.710764
X725bkb,BASTOGNE Zoning 1,49.991857,5.710304
X727aaa,REMOIFOSSE N4,49.971882,5.717557
X727aab,REMOIFOSSE N4,49.971089,5.717045
X727aba,LUTREBOIS Route de Remoifosse,49.962236,5.724981
X727ada,SAINLEZ N4,49.925046,5.70496
X727aea,SAINLEZ Eglise,49.921756,5.709812
X727afa,SAINLEZ Chapelle,49.918294,5.713586
X727aga,REMOIFOSSE Carrefour - N4,49.965782,5.71651
X727aha,LOSANGE Route de Salvacourt,49.949687,5.707107
X728aaa,HONVILLE Route de Sainlez,49.915691,5.717392
X728aba,HONVILLE Centre,49.909337,5.728397
X729aaa,WARNACH N4,49.863828,5.717351
X729aab,WARNACH N4,49.863574,5.719062
X729aac,WARNACH N4,49.864704,5.717671
X729abb,WARNACH Centre,49.864291,5.726157
X729aca,TINTANGE Eglise,49.878216,5.750584
X730aaa,LAMORMENIL Poteau,50.247746,5.641973
X730aab,LAMORMENIL Poteau,50.247901,5.641943
X730aba,LAMORMENIL Euro Camping,50.250341,5.640263
X730abb,LAMORMENIL Euro Camping,50.250267,5.640212
X730aca,LAMORMENIL Route de Dochamps,50.251895,5.638499
X730acb,LAMORMENIL Route de Dochamps,50.25213,5.638148
X730ada,LAMORMENIL Ecole,50.254515,5.637263
X730adb,LAMORMENIL Ecole,50.254517,5.637134
X730aea,LAMORMENIL Route de Freyneux,50.256684,5.641742
X730aeb,LAMORMENIL Route de Freyneux,50.256769,5.641735
X730afa,FREYNEUX 4 Bras,50.256804,5.649804
X730afb,FREYNEUX 4 Bras,50.256942,5.649891
X730aga,FREYNEUX Route du Moulin Crahay,50.260221,5.65153
X730agb,FREYNEUX Route du Moulin Crahay,50.260339,5.651712
X731aba,GRANDMENIL Route d'ErezǸe,50.291073,5.664926
X731abb,GRANDMENIL Route d'ErezǸe,50.291151,5.664889
X731aca,GRANDMENIL Tank,50.290194,5.659567
X731acb,GRANDMENIL Tank,50.290633,5.66033
X731acc,GRANDMENIL Tank,50.290366,5.659599
X731ada,GRANDMENIL Route de La Fosse,50.288444,5.654817
X731adb,GRANDMENIL Route de La Fosse,50.288524,5.654785
X731aea,LA FOSSE Route du Chǽmont,50.278705,5.645675
X731aeb,LA FOSSE Route du Chǽmont,50.278965,5.646127
X731afa,LA FOSSE 4 Bras,50.275382,5.643731
X731afb,LA FOSSE 4 Bras,50.275438,5.643626
X731aga,OSTER Eglise,50.273622,5.65569
X731agb,OSTER Eglise,50.273622,5.655458
X731aha,OSTER Moulin Crahay,50.263731,5.656408
X731ahb,OSTER Moulin Crahay,50.264069,5.655725
X731aia,ODEIGNE Moulin,50.258276,5.662421
X731aib,ODEIGNE Moulin,50.258205,5.663108
X731aja,GRANDMENIL Ecole,50.29197,5.660489
X731aka,LA FOSSE Route du Fagnou,50.275418,5.64758
X731akb,LA FOSSE Route du Fagnou,50.275251,5.647784
X731ala,OSTER Ecole,50.272678,5.656825
X731alb,OSTER Ecole,50.272743,5.656904
X731ama,OSTER Cimeti  re,50.275898,5.653961
X731amb,OSTER Cimeti  re,50.275779,5.654083
X733aaa,ACHOUFFE H  tel,50.149629,5.746192
X733aab,ACHOUFFE H  tel,50.149555,5.746137
X733aba,ACHOUFFE Maison Pirotte,50.155951,5.737724
X733abb,ACHOUFFE Maison Pirotte,50.155793,5.73796
X733aca,WIBRIN Cimeti  re,50.164139,5.727569
X733acb,WIBRIN Cimeti  re,50.16415,5.7277
X733aea,WIBRIN Rue du Bourg 12,50.164482,5.723294
X733aeb,WIBRIN Rue du Bourg 12,50.164485,5.723946
X733afa,WIBRIN Rue du Bourg 26,50.165396,5.721163
X733afb,WIBRIN Rue du Bourg 26,50.165709,5.720899
X733aga,WIBRIN Centre,50.16602,5.717444
X733agb,WIBRIN Centre,50.165989,5.716969
X733aha,WIBRIN Rue de la Copette,50.164562,5.706224
X733ahb,WIBRIN Rue de la Copette,50.164485,5.706258
X733aia,WIBRIN Abreuvoir,50.165159,5.709982
X733aib,WIBRIN Abreuvoir,50.165104,5.710275
X733aja,WIBRIN Vieux Chemin,50.160747,5.714346
X733ajb,WIBRIN Vieux Chemin,50.160888,5.713837
X733aka,WIBRIN Route de Mormont,50.164687,5.714385
X733akb,WIBRIN Route de Mormont,50.164889,5.71433
X734aaa,NADRIN Rue Villa Romaine,50.169974,5.673279
X734aab,NADRIN Rue Villa Romaine,50.170001,5.673675
X734aba,NADRIN Ferme,50.169159,5.677429
X734abb,NADRIN Ferme,50.169144,5.677553
X734aca,NADRIN Route de SamrǸe,50.16579,5.677255
X734acb,NADRIN Route de SamrǸe,50.166047,5.677164
X734ada,NADRIN Route de BǸrismenil,50.162803,5.67908
X734adb,NADRIN Route de BǸrismenil,50.163046,5.678786
X734afa,NADRIN Maison Mawet,50.161484,5.685026
X734afb,NADRIN Maison Mawet,50.161487,5.6849
X734aga,NADRIN Place,50.159141,5.682418
X734agb,NADRIN Place,50.159527,5.682083
X734aha,NADRIN Rue d'Houffalize 21,50.156399,5.686185
X734ahb,NADRIN Rue d'Houffalize 21,50.156528,5.686208
X734aia,NADRIN Rue d'Houffalize 27,50.153428,5.690035
X734aib,NADRIN Rue d'Houffalize 27,50.152614,5.690991
X734aja,FILLY Centre,50.14592,5.694886
X734ajb,FILLY Centre,50.145952,5.69501
X734aka,FILLY Carrefour,50.143645,5.70004
X734akb,FILLY Carrefour,50.143579,5.699968
X734anc,GRANDE MORMONT Carrefour,50.147128,5.718795
X734and,GRANDE MORMONT Carrefour,50.147194,5.719151
X734aoa,PETITE MORMONT Centre,50.148559,5.721564
X734aob,PETITE MORMONT Centre,50.148832,5.721499
X734aqa,MORMONT La Renardi  re,50.155896,5.717068
X734aqb,MORMONT La Renardi  re,50.155919,5.717192
X735aaa,BERISMENIL Maison Lejeune,50.175027,5.667484
X735aab,BERISMENIL Maison Lejeune,50.175168,5.667185
X735aba,BERISMENIL Eglise,50.178146,5.664432
X735abb,BERISMENIL Eglise,50.177828,5.664693
X735abc,BERISMENIL Ecole,50.178325,5.666185
X735aca,BERISMENIL Route de La Roche,50.180967,5.658698
X735acb,BERISMENIL Route de La Roche,50.180614,5.659362
X736aaa,MABOGE Lohan,50.180461,5.608066
X736aab,MABOGE Lohan,50.180627,5.607817
X736aba,MABOGE Rogival,50.167633,5.623267
X736abb,MABOGE Rogival,50.167546,5.62324
X736aca,MABOGE Eglise,50.169164,5.627972
X736acb,MABOGE Eglise,50.169004,5.627043
X736ada,MABOGE BorzǸe,50.173739,5.632183
X736adb,MABOGE BorzǸe,50.173526,5.631738
X736aea,SAMREE Eglise,50.20879,5.639059
X736afa,SAMREE Route de Vielsalm,50.212706,5.6406
X736aga,SAMREE Route de Dochamps,50.211363,5.634365
X736agb,SAMREE Route de Dochamps,50.211301,5.634075
X736aia,SAMREE Grand Route,50.214905,5.650108
X736aja,SAMREE Chocolaterie,50.209942,5.641284
X738aaa,LAVASELLE Carrefour,49.98643,5.594169
X738aab,LAVASELLE Carrefour,49.98649,5.593844
X738aba,CHENOGNE Carrefour,49.992223,5.618799
X738abb,CHENOGNE Carrefour,49.991696,5.618234
X738aca,CHENOGNE Route de Senonchamps,49.994729,5.622368
X738acb,CHENOGNE Route de Senonchamps,49.994686,5.622474
X738ada,SENONCHAMPS Eglise,50.000843,5.659946
X738adb,SENONCHAMPS Eglise,50.000777,5.660357
X738aea,SENONCHAMPS Route de Bastogne,50.001369,5.66943
X738aeb,SENONCHAMPS Route de Bastogne,50.001332,5.669319
X739aaa,BRUL Chemin de Magerotte,49.988774,5.588582
X739aab,BRUL Chemin de Magerotte,49.988705,5.588485
X739aba,HOUMONT Route de Brul 46,49.991426,5.589505
X739abb,HOUMONT Route de Brul 46,49.991514,5.589385
X739aca,HOUMONT Route de Brul 36,49.994584,5.587943
X739acb,HOUMONT Route de Brul 36,49.994606,5.58781
X739ada,HOUMONT Eglise,49.996011,5.585758
X739adb,HOUMONT Eglise,49.996205,5.585456
X739aea,MAGERY Carrefour,49.994631,5.578758
X739aeb,MAGERY Carrefour,49.99478,5.578735
X739afa,HOUMONT Fond d'Avril,49.998959,5.57872
X739afb,HOUMONT Fond d'Avril,49.999164,5.578556
X739aga,RECHRIVAL Centre,50.007507,5.5777
X739agb,RECHRIVAL Centre,50.007414,5.577654
X739aha,LAVAL Centre,50.011032,5.571685
X739ahb,LAVAL Centre,50.011071,5.57059
X739aia,PINSAMONT Route de Houmont,49.9977,5.573426
X739aja,PINSAMONT Centre,49.996859,5.566576
X739ala,RENUAMONT N4,50.021879,5.614375
X739alb,RENUAMONT N4,50.021044,5.61482
X740aba,REMAGNE Eglise,49.976283,5.49472
X740abd,REMAGNE Eglise,49.97631,5.494588
X740aca,NIMBERMONT Chapelle,49.96354,5.506687
X740acb,NIMBERMONT Chapelle,49.9637,5.506333
X740ada,NIMBERMONT Route de Rondu,49.96128,5.507446
X740adb,NIMBERMONT Route de Rondu,49.961519,5.507284
X740aea,RONDU Eglise,49.958998,5.50852
X740aeb,RONDU Eglise,49.9591,5.508513
X740afa,RONDU Route de Laneuville,49.956018,5.50588
X740afb,RONDU Route de Laneuville,49.956245,5.505772
X740aga,ERLONFOUET Route de Remagne,49.991395,5.508972
X740agb,ERLONFOUET Route de Remagne,49.991292,5.509024
X741aaa,CHENE Rue d'Avini  re,49.861237,5.561734
X741aab,CHENE Rue d'Avini  re,49.861145,5.561686
X741aba,CHENE Place,49.862873,5.559905
X741abb,CHENE Place,49.86284,5.560096
X741abc,CHENE Place,49.862487,5.559005
X741abd,CHENE Place,49.86258,5.559009
X741aca,CHENE Rue Bi du Moulin,49.86163,5.556289
X741acb,CHENE Rue Bi du Moulin,49.861594,5.556061
X741aea,VAUX-LEZ-CHENE Chapelle,49.858058,5.552093
X741aeb,VAUX-LEZ-CHENE Chapelle,49.858071,5.551943
X741afa,VAUX-LEZ-CHENE Centre,49.853769,5.553639
X741afb,VAUX-LEZ-CHENE Centre,49.853735,5.553526
X741aga,EBLY Centre,49.85271,5.539333
X741agb,EBLY Centre,49.852638,5.539386
X741aha,EBLY Rue aux Roses,49.850027,5.542299
X741ahb,EBLY Rue aux Roses,49.850302,5.541965
X741aia,BOMBOIS Carrefour,49.845477,5.541015
X741aib,BOMBOIS Carrefour,49.845595,5.541326
X741aic,BOMBOIS Carrefour,49.845265,5.540697
X741aid,BOMBOIS Carrefour,49.845189,5.540564
X741aja,BOMBOIS Chemin d'Ebly,49.846359,5.532069
X741ajb,BOMBOIS Chemin d'Ebly,49.8463,5.531878
X741ajc,BOMBOIS Chemin d'Ebly,49.846015,5.531462
X741aka,BOMBOIS Route de Maisoncelle,49.845591,5.528856
X741akb,BOMBOIS Route de Maisoncelle,49.845644,5.5287
X741ala,MAISONCELLE Rue Petit Vivier,49.851889,5.52767
X741alb,MAISONCELLE Rue Petit Vivier,49.851967,5.52762
X741ana,EBLY Rue Saint-Martin 99,49.85187,5.537654
X741anb,EBLY Rue Saint-Martin 99,49.851613,5.537392
X741aoa,EBLY Rue Saint-Martin 105,49.849745,5.534879
X741aob,EBLY Rue Saint-Martin 105,49.849771,5.534756
X741apa,EBLY Rue Saint-Martin 56,49.855228,5.546304
X741apb,EBLY Rue Saint-Martin 56,49.855282,5.546737
X742aaa,TRAIMONT Rue des Chasseurs Ardennais 43,49.854963,5.588872
X742aab,TRAIMONT Rue des Chasseurs Ardennais 43,49.855066,5.58848
X742aba,TRAIMONT Route de Volaiville,49.854919,5.591835
X742abb,TRAIMONT Route de Volaiville,49.855026,5.591959
X742aca,TRAIMONT Rue des Chasseurs Ardennais 9,49.855513,5.594846
X742acb,TRAIMONT Rue des Chasseurs Ardennais 9,49.855444,5.594912
X742ada,TRAIMONT Rue des Chasseurs Ardennais 1,49.855864,5.600846
X742adb,TRAIMONT Rue des Chasseurs Ardennais 1,49.855886,5.601228
X742aea,WITRY Rue d'Everlange,49.858235,5.605677
X742aeb,WITRY Rue d'Everlange,49.858054,5.605442
X742afa,WITRY Ecole,49.859133,5.610142
X742afb,WITRY Ecole,49.85902,5.609641
X742aga,WITRY Eglise,49.85972,5.612907
X742agb,WITRY Eglise,49.859803,5.612766
X743aaa,VOLAIVILLE Eglise,49.872281,5.613461
X743aab,VOLAIVILLE Eglise,49.872255,5.613336
X743aba,VOLAIVILLE Rue du Centre,49.873194,5.615251
X743abb,VOLAIVILLE Rue du Centre,49.873269,5.615196
X743aca,VOLAIVILLE Cimeti  re,49.875789,5.618919
X743acb,VOLAIVILLE Cimeti  re,49.87582,5.618789
X743ada,WINVILLE Rue de Saint-Hubert 5,49.879678,5.625352
X743adb,WINVILLE Rue de Saint-Hubert 5,49.879414,5.624614
X743aea,WINVILLE Chapelle,49.882051,5.629523
X743aeb,WINVILLE Chapelle,49.882068,5.629382
X743afa,WINVILLE Rue de Saint-Hubert 23,49.883256,5.632038
X743afb,WINVILLE Rue de Saint-Hubert 23,49.883296,5.631926
X743agb,WINVILLE Rue de Saint-Hubert 42,49.886819,5.632434
X744aaa,FAUVILLERS Barri  re,49.857653,5.642514
X744aab,FAUVILLERS Barri  re,49.857793,5.642475
X744aba,FAUVILLERS Route de Neufchǽteau,49.854463,5.655873
X744abb,FAUVILLERS Route de Neufchǽteau,49.854548,5.655644
X744aca,FAUVILLERS Route de Hotte,49.852464,5.660349
X744acb,FAUVILLERS Route de Hotte,49.852245,5.660449
X744ada,FAUVILLERS Place,49.852463,5.664944
X744adb,FAUVILLERS Place,49.852538,5.664892
X744aea,FAUVILLERS Delhaize,49.85311,5.669134
X744aeb,FAUVILLERS Delhaize,49.853129,5.668949
X744afa,FAUVILLERS Eglise,49.850203,5.665834
X745aba,BODANGE Traquebois,49.850406,5.687075
X745abb,BODANGE Traquebois,49.850453,5.686662
X745aca,BODANGE Pont,49.852177,5.696372
X745acb,BODANGE Pont,49.852296,5.695383
X745ada,WISEMBACH Route de Bodange,49.845903,5.700881
X745adb,WISEMBACH Route de Bodange,49.846096,5.700826
X745aea,WISEMBACH Eglise,49.844502,5.705837
X745aeb,WISEMBACH Eglise,49.844424,5.705794
